0;445.80000000074506;137959;76765;0
446;358.19999999925494;98629;76765;0
804;329.80000000074506;101039;76765;0
1134;354.8999999994412;112408;76765;0
1488;339.70000000018626;72186;76765;0
1828;358.79999999981374;88530;76765;0
2187;710.4000000003725;107651;76765;0
2897;467;140675;76765;0
3364;374.59999999962747;92234;76765;0
3739;544.5;93630;76765;0
4284;385.20000000018626;68589;76765;0
4669;337.40000000037253;113392;76765;0
5006;531;89990;76765;0
5537;393.79999999981374;157447;76765;0
5931;377.20000000018626;118306;76765;0
6308;330.20000000018626;97837;76765;0
6638;348.8999999994412;82993;76765;0
6987;331.90000000037253;88366;76765;0
7319;335;87517;76765;0
7654;354.29999999981374;83993;76765;0
8009;418.20000000018626;83988;76765;0
8427;356;76775;76765;0
8783;533.9000000003725;85709;76765;0
9317;395.59999999962747;85735;76765;0
9712;403.20000000018626;76036;76765;0
10115;327.5;83498;76765;0
10443;431;85556;76765;0
10874;388.59999999962747;97413;76765;0
11262;326.40000000037253;82323;76765;0
11589;820.5;87321;76765;0
