0;362.79999999993015;223406;64450;0.051732136936261386
363;330.9000000000233;500142;64450;0.05584958161166276
694;1129.3000000000466;319368;64450;0.05371775498261323
1823;335.79999999993015;217905;64450;0.05831085116706759
2159;367.0999999999767;248428;64450;0.05193944327159278
2526;467.30000000004657;244574;64450;0.06375375401559484
2993;443.30000000004657;258724;64450;0.05350595643621614
3436;1405.7999999999302;375974;64450;0.06627383839669836
4842;523.0999999999767;195503;64450;0.055204168710009
5365;448;299937;64450;0.0720187908894307
5813;1252.1000000000931;274805;64450;0.05877667504387933
7065;539.8999999999069;303712;64450;0.07569745884899007
7605;429.5;284459;64450;0.0460268852793572
8035;480.60000000009313;281281;64450;0.06145483186346225
8515;724.6999999999534;306048;64450;0.05198761118885172
9240;873.4000000000233;354065;64450;0.06373975451848682
10113;454.4000000000233;161432;64450;0.05131455277844286
10568;581.0999999999767;505040;64450;0.06819381677045785
11149;1207.2999999999302;378033;64450;0.055117822521901956
