0;958.5999999999767;206347;33950;0.2989064919902551
959;885.4000000000233;217129;33950;0.3445691473235495
1844;573.8999999999069;244569;33950;0.3109069791079488
2418;512.4000000000233;211438;33950;0.3465724875107695
2931;562.7000000000698;249861;33950;0.4052660032589002
3493;938.5999999999767;182989;33950;0.3436282960604518
4432;539.5999999999767;227995;33950;0.3767480463595005
4972;585.3000000000466;222789;33950;0.36121572398771207
5557;597.7999999999302;228241;33950;0.45581415169027345
6155;546.3000000000466;224703;33950;0.4345472954414987
6701;628.9000000000233;209403;33950;0.44624161260008344
7330;603;194696;33950;0.4899000569199964
7933;553.2999999999302;224995;33950;0.4372124027561498
8486;1137.7999999999302;187169;33950;0.44100747421441394
9624;573.2000000000698;245934;33950;0.44460942294146566
10197;914.8999999999069;212470;33950;0.4596819840803107
11112;910;176812;33950;0.4932955811842988
