0;77.29999999888241;47920;189308;0.004925821738813835
78;50.5;26636;189308;0.006600479361633537
128;48.5;24058;189308;0.005686207627697801
177;45.70000000111759;26221;189308;0.005182284646052651
222;44.90000000037253;19731;189308;0.0067442061818244374
267;66.5;21656;189308;0.005370559839668421
334;49.399999998509884;20350;189308;0.006927639361053821
383;44.90000000037253;19907;189308;0.005447098647305404
428;45.09999999962747;20622;189308;0.007062628462507918
473;46.20000000111759;21252;189308;0.005573064664155821
519;44.29999999888241;18822;189308;0.007134986199927606
564;43.5;19396;189308;0.005572729589396002
607;45.40000000037253;19973;189308;0.007133408402844286
653;46.09999999962747;24883;189308;0.005576104270905602
699;44;19590;189308;0.007136738898671272
743;46;40730;189308;0.004889580273720289
789;44.5;18845;189308;0.006466802943167079
833;44.40000000037253;21719;189308;0.005593520794135724
878;52.90000000037253;35491;189308;0.0052448037048104185
931;47.5;20482;189308;0.006806857797630045
978;46.69999999925494;19658;189308;0.0054678622359934925
1025;45;19077;189308;0.007028386399552629
1070;107.70000000111759;33161;189308;0.005554230516941852
1177;46.40000000037253;19115;189308;0.007112254507293112
1224;46.69999999925494;20897;189308;0.00556420543479183
1271;44.90000000037253;23184;189308;0.007125559920970077
1316;43.5;19341;189308;0.005532870421538482
1359;44;19839;189308;0.007088832413367783
1403;46.30000000074506;20733;189308;0.005589917819932621
1449;43.79999999888241;23720;189308;0.007145914792093992
1493;44.30000000074506;18985;189308;0.005576102429835492
1537;44.90000000037253;19302;189308;0.00713928509863187
1582;45.09999999962747;19552;189308;0.005582476214552478
1627;46.90000000037253;18246;189308;0.007142573249846351
1674;44.79999999888241;19748;189308;0.005614227309650436
1719;44.100000001490116;18781;189308;0.007174861937416106
1763;43.399999998509884;19327;189308;0.005617568851898075
1807;46.5;20582;189308;0.007183340065267555
1853;49.40000000037253;22502;189308;0.00563104180295495
1903;73.80000000074506;23227;189308;0.007196768830641817
1976;47.09999999962747;21317;189308;0.0056293038327721555
2024;44.30000000074506;18604;189308;0.007185184817516665
2068;45.90000000037253;21150;189308;0.005672964810404539
2114;43.69999999925494;18716;189308;0.0072339289897197
2158;44.30000000074506;19944;189308;0.005686229720539108
2202;46.29999999888241;19666;189308;0.007249922365755649
2248;46.20000000111759;43909;189308;0.004726864656426272
2294;44.399999998509884;18548;189308;0.0063203881606171955
2339;44.600000001490116;21213;189308;0.005485785053503559
2383;44.59999999962747;20273;189308;0.007052754803513929
2428;45.29999999888241;19703;189308;0.005666776973768551
2473;44.79999999888241;19087;189308;0.0072289599414958
2518;44.09999999962747;19108;189308;0.005665873008345085
2562;44.80000000074506;18447;189308;0.007221997014343969
2607;44.5;20512;189308;0.005659836139458026
2651;43.90000000037253;18478;189308;0.0072199331747519
2695;44.40000000037253;19009;189308;0.005667001584321836
2740;44.5;18923;189308;0.007225660743860664
2784;44.399999998509884;19655;189308;0.005665167878493379
2829;45.600000001490116;19843;189308;0.007221621436041755
2874;45.59999999962747;20156;189308;0.0056565516703837625
2920;44.59999999962747;19928;189308;0.007214686124941557
2965;44.40000000037253;19276;189308;0.005657790710567047
3009;47.80000000074506;18881;189308;0.0072180644885913746
3057;46.29999999888241;20664;189308;0.005730159494407389
3103;44.09999999962747;18703;189308;0.007290838307855672
3147;44.5;19133;189308;0.005713372617154508
3192;44.70000000111759;18932;189308;0.007273977787798436
3236;44.19999999925494;19341;189308;0.0057166165826863765
3281;45.5;18953;189308;0.007276093177353554
3326;44.80000000074506;19302;189308;0.005714839950031295
3371;44.09999999962747;18727;189308;0.007272044664184099
3415;76.40000000037253;28532;189308;0.005713241901176776
3491;46.5;19466;189308;0.007275163436948563
3538;43.79999999888241;19247;189308;0.005721602200541257
3582;44.80000000074506;18265;189308;0.007279454971372391
3626;44.30000000074506;19238;189308;0.005723817007882255
3671;44.09999999962747;18541;189308;0.007282166867642789
3715;43.69999999925494;18976;189308;0.005725129690869895
3759;44.59999999962747;19175;189308;0.007285966836347543
3803;44.20000000111759;22746;189308;0.005741421320263483
3847;46.90000000037253;19442;189308;0.007304852533524561
3894;44;18584;189308;0.005788850968408769
3938;45.19999999925494;20144;189308;0.007349621835362497
3984;44.69999999925494;19406;189308;0.005764125396846344
4028;45.40000000037253;18408;189308;0.007324592487232105
4074;44.20000000111759;19235;189308;0.005772448874808647
4118;44;18211;189308;0.007328609702209709
4162;48.69999999925494;19705;189308;0.005794990937221925
4211;45;18774;189308;0.007351772205249683
4256;45.5;19215;189308;0.005837840002936286
4301;43.59999999962747;18479;189308;0.007394315653325968
4345;47.90000000037253;20229;189308;0.005841448500349715
4393;48.59999999962747;19587;189308;0.007402372176122481
4441;50.90000000037253;21457;189308;0.005850272749381636
4492;50.40000000037253;26420;189308;0.007416102876994601
4542;46.79999999888241;20046;189308;0.005848921403921709
4589;47.40000000037253;18828;189308;0.007409329580063986
4637;46.09999999962747;20350;189308;0.005846264739754577
4683;43.70000000111759;18279;189308;0.0074084145682198664
4726;44.5;19362;189308;0.005908743294969949
4771;45.29999999888241;19165;189308;0.00747100542871188
4816;43.80000000074506;19336;189308;0.005903752153904742
4860;45.19999999925494;19659;189308;0.007464618756504133
4905;44.90000000037253;19760;189308;0.005912502760132307
4950;69.09999999962747;19731;189308;0.007473319653838757
5019;48.40000000037253;20871;189308;0.005911674278583305
5068;44.09999999962747;18742;189308;0.0074720419511831865
5112;44.40000000037253;19161;189308;0.00590993814947062
5156;47.30000000074506;20553;189308;0.007470758725317289
5203;46;43014;189308;0.004664253544163059
