0;21.30000001192093
21;11.399999976158142
33;9.900000035762787
42;10.399999976158142
53;10.5
63;11
74;10.699999988079071
85;11.100000023841858
96;11.199999988079071
107;12.199999988079071
120;11.5
131;10.100000023841858
141;11.300000011920929
153;11.199999988079071
164;10.300000011920929
174;10.5
184;10.399999976158142
195;10.199999988079071
205;10.800000011920929
216;11
227;12.100000023841858
239;13.100000023841858
252;11.300000011920929
263;11.5
275;11.599999964237213
287;19.100000023841858
306;15.100000023841858
321;13.099999964237213
334;11.5
345;11.600000023841858
357;11.399999976158142
368;11.5
380;12.699999988079071
393;12.300000011920929
405;12.5
417;10.699999988079071
428;10.600000023841858
439;10.199999988079071
449;10.400000035762787
459;10.5
470;10.399999976158142
480;9.899999976158142
490;10.100000023841858
500;11
511;12.5
524;10.199999988079071
534;16.400000035762787
550;18.299999952316284
569;18.600000023841858
587;10.699999988079071
598;14.400000035762787
612;11
623;10.199999988079071
633;11.200000047683716
645;10.5
655;10.299999952316284
665;10.100000023841858
676;10.600000023841858
686;10.299999952316284
697;10
707;11.700000047683716
718;10.5
729;10.199999988079071
739;10.099999964237213
749;11.400000035762787
760;13.399999976158142
774;14.600000023841858
788;12.599999964237213
801;15.100000023841858
816;14.5
831;14.100000023841858
845;13.299999952316284
858;12.700000047683716
871;13.099999964237213
884;11.600000023841858
896;10.699999988079071
906;11.300000011920929
917;9.899999976158142
927;10.100000023841858
937;10.800000011920929
948;11.299999952316284
960;19.700000047683716
979;16.899999976158142
996;27.399999976158142
1024;14
1038;12.900000035762787
1050;11.800000011920929
1062;12.099999964237213
1074;9.699999988079071
1084;10.200000047683716
1094;10.199999988079071
1105;11
1115;9.899999976158142
1125;10.199999988079071
1136;10.600000023841858
1146;9.800000011920929
1156;12
1168;11.300000011920929
1179;11
1190;11.199999988079071
1202;9.700000047683716
1211;9.599999964237213
1221;9.800000011920929
1231;10.100000023841858
1241;10.799999952316284
1252;11.100000023841858
1263;10.699999988079071
1273;10.199999988079071
1284;10.699999988079071
1294;9.400000035762787
1304;10.5
1314;11
1325;12.699999988079071
1338;10.399999976158142
1348;12
1360;12.300000011920929
1373;11.800000011920929
1385;29.30000001192093
1414;13.600000023841858
1427;10
1437;10.599999964237213
1448;12.5
1461;10.700000047683716
1471;9.699999988079071
1481;10.099999964237213
1491;9.900000035762787
1501;10.099999964237213
1511;9.700000047683716
1521;9.899999976158142
1531;10.699999988079071
1541;9.699999988079071
1551;10
1561;10.600000023841858
1572;10.600000023841858
1582;10
1592;10.699999988079071
1603;9.899999976158142
1613;10.400000035762787
1623;9.799999952316284
1633;10.300000011920929
1643;10.400000035762787
1654;10.299999952316284
1664;10
1674;11.300000011920929
1685;10.399999976158142
1696;11.199999988079071
1707;9.600000023841858
1717;9.199999988079071
1726;10.100000023841858
1736;10.099999964237213
1746;10.200000047683716
1756;9.899999976158142
1766;9.800000011920929
1776;10
1786;9.800000011920929
1796;9.399999976158142
1805;9.699999988079071
1815;10.400000035762787
1825;9.899999976158142
1835;10.699999988079071
1846;11.400000035762787
1857;10.599999964237213
1868;9.599999964237213
1878;10.200000047683716
1888;10
1898;9.399999976158142
1907;10.699999988079071
1918;9.400000035762787
1927;9.899999976158142
1937;9.600000023841858
1947;11.5
1958;10.199999988079071
1968;9.800000011920929
1978;10.399999976158142
1989;9.899999976158142
1999;10
2009;10.699999988079071
2019;9.600000023841858
2029;10.300000011920929
2039;10.299999952316284
2050;10.300000011920929
2060;9.400000035762787
2069;9.399999976158142
2079;12.300000011920929
2091;26.899999976158142
2118;15.300000011920929
2133;9.300000011920929
2142;9.599999964237213
2152;9
2161;9.100000023841858
2170;8.800000011920929
2179;9.899999976158142
2189;19.100000023841858
2208;9.599999964237213
2218;9.400000035762787
2227;9.800000011920929
2237;10
2247;10.099999964237213
2257;10.400000035762787
2267;9.299999952316284
2277;9.5
2286;9.800000011920929
2296;9.600000023841858
2305;12.300000011920929
2318;9.299999952316284
2327;9.5
2337;9.900000035762787
2347;10.599999964237213
2357;10.200000047683716
2367;9.5
2377;9.699999988079071
2386;12.199999988079071
2399;10.600000023841858
2409;10.599999964237213
2420;10.100000023841858
2430;10
2440;9.5
2449;9.899999976158142
2459;9.900000035762787
2469;8.899999976158142
2478;9.800000011920929
2488;9.300000011920929
2497;10
2507;11.299999952316284
2519;10.5
2529;10.800000011920929
2540;10.199999988079071
2550;20.400000035762787
2570;18.69999998807907
2589;10.300000011920929
2599;9.699999988079071
2609;9.899999976158142
2619;10.200000047683716
2629;14.399999976158142
2644;10.600000023841858
2654;9.899999976158142
2664;9.800000011920929
2674;19
2693;21.19999998807907
2714;10.899999976158142
2725;9.5
2735;8.900000035762787
2743;9.5
2753;10.699999988079071
2764;10.5
2774;9.399999976158142
2784;9.700000047683716
2793;9.199999988079071
2803;9.800000011920929
2812;9.5
2822;13.699999988079071
2835;9.800000011920929
2845;9.099999964237213
2854;9.199999988079071
2864;8.900000035762787
2872;9.5
2882;9.399999976158142
2891;9.600000023841858
2901;9.300000011920929
2910;10.199999988079071
2920;9.5
2930;9.899999976158142
2940;9.300000011920929
2949;9.300000011920929
2958;22.599999964237213
2981;12.400000035762787
2993;9.599999964237213
3003;10.400000035762787
3013;10.599999964237213
3024;10.100000023841858
3034;10.800000011920929
3045;9.5
3055;11.399999976158142
3066;10.399999976158142
3076;10.100000023841858
3086;9.800000011920929
3096;9.5
3106;9.299999952316284
3115;8.600000023841858
3124;12.199999988079071
3136;9.400000035762787
3145;10.799999952316284
3156;9.900000035762787
3166;9
3175;9.399999976158142
3184;9.300000011920929
3194;8.800000011920929
3203;9.199999988079071
3212;8.699999988079071
3220;9.100000023841858
3230;9
3238;10.099999964237213
3249;10.100000023841858
3259;9.699999988079071
3268;9.300000011920929
3278;9.600000023841858
3287;9
3296;8.699999988079071
3305;10.300000011920929
3315;10.5
3326;9.400000035762787
3335;8.5
3344;9
3353;9.799999952316284
3363;9.600000023841858
3372;9.600000023841858
3382;10.599999964237213
