0;144.9000000001397
145;124.79999999981374
270;143.60000000009313
414;151.60000000009313
565;158.19999999995343
723;174.5999999998603
898;150.9000000001397
1049;148.39999999990687
1197;150.60000000009313
1348;121.5
1469;149.69999999995343
1619;190.60000000009313
1810;165.29999999981374
1975;132.30000000004657
2107;151.4000000001397
2259;145.5999999998603
2404;121.69999999995343
2526;190.60000000009313
2717;142.29999999981374
2859;142.4000000001397
3001;115.80000000004657
3117;144.5
3262;113.5
3375;141.4000000001397
3517;154.29999999981374
3671;136.80000000004657
3808;138.30000000004657
3946;162.39999999990687
4109;114.10000000009313
4223;137.19999999995343
4360;156.30000000004657
4516;151
4667;149.5
4817;160.69999999995343
4977;139.80000000004657
5117;146.30000000004657
5263;183.69999999995343
5447;150.89999999990687
5598;129.80000000004657
5728;147.5999999998603
5875;152
6027;147
6174;144.9000000001397
6319;134.80000000004657
6454;115.79999999981374
6570;152.20000000018626
6722;181.0999999998603
6903;156.30000000004657
7060;137.69999999995343
7197;124.30000000004657
7322;155.69999999995343
7477;172.60000000009313
7650;121.5
7771;150.0999999998603
7921;147
8069;141.80000000004657
8210;146.60000000009313
8357;162.0999999998603
8519;149.4000000001397
8668;159
8827;143.30000000004657
8971;179
9150;121.29999999981374
9271;141.9000000001397
9413;140.80000000004657
9554;114.39999999990687
9668;143.80000000004657
9812;160.39999999990687
9972;152.10000000009313
