2112;28.699999999254942;undefined;undefined;undefined
2141;27.399999998509884;undefined;undefined;undefined
2169;23.600000001490116;undefined;undefined;undefined
2192;19.100000001490116;undefined;undefined;undefined
2211;29.5;undefined;undefined;undefined
2241;22;undefined;undefined;undefined
2263;28.099999997764826;undefined;undefined;undefined
2291;19.300000000745058;undefined;undefined;undefined
2310;30.600000001490116;undefined;undefined;undefined
2341;23.399999998509884;undefined;undefined;undefined
2364;27.300000000745058;undefined;undefined;undefined
2391;20.899999998509884;undefined;undefined;undefined
2412;30.900000002235174;undefined;undefined;undefined
2443;20.199999999254942;undefined;undefined;undefined
2463;28.5;undefined;undefined;undefined
2492;21.099999997764826;undefined;undefined;undefined
2513;31.100000001490116;undefined;undefined;undefined
2544;20.600000001490116;undefined;undefined;undefined
2565;27.099999997764826;undefined;undefined;undefined
2592;19.100000001490116;undefined;undefined;undefined
2611;32.80000000074506;undefined;undefined;undefined
2644;19.299999997019768;undefined;undefined;undefined
2663;29;undefined;undefined;undefined
2692;20.600000001490116;undefined;undefined;undefined
2713;28;undefined;undefined;undefined
2741;19.800000000745058;undefined;undefined;undefined
2760;30.5;undefined;undefined;undefined
2791;22.699999999254942;undefined;undefined;undefined
2814;30;undefined;undefined;undefined
2844;20.600000001490116;undefined;undefined;undefined
2864;27.299999997019768;undefined;undefined;undefined
2892;26.700000002980232;undefined;undefined;undefined
2918;22.299999997019768;undefined;undefined;undefined
2941;19.400000002235174;undefined;undefined;undefined
2960;31;undefined;undefined;undefined
2991;23.399999998509884;undefined;undefined;undefined
3014;27.800000000745058;undefined;undefined;undefined
3042;19.399999998509884;undefined;undefined;undefined
3062;30.700000002980232;undefined;undefined;undefined
3092;22.599999997764826;undefined;undefined;undefined
3115;26.899999998509884;undefined;undefined;undefined
3142;19.800000000745058;undefined;undefined;undefined
3162;32.399999998509884;undefined;undefined;undefined
3194;19.900000002235174;undefined;undefined;undefined
3214;26.899999998509884;undefined;undefined;undefined
3241;19.100000001490116;undefined;undefined;undefined
3260;34.19999999925494;undefined;undefined;undefined
3294;20.699999999254942;undefined;undefined;undefined
3315;26.5;undefined;undefined;undefined
3341;19.400000002235174;undefined;undefined;undefined
3361;33.399999998509884;undefined;undefined;undefined
3394;19.199999999254942;undefined;undefined;undefined
3413;28.199999999254942;undefined;undefined;undefined
3442;20.900000002235174;undefined;undefined;undefined
3462;28.699999999254942;undefined;undefined;undefined
3491;19.600000001490116;undefined;undefined;undefined
3511;30.599999997764826;undefined;undefined;undefined
3541;23.400000002235174;undefined;undefined;undefined
3565;26;undefined;undefined;undefined
3591;19.300000000745058;undefined;undefined;undefined
3610;30.800000000745058;undefined;undefined;undefined
3641;28.300000000745058;undefined;undefined;undefined
3669;22.899999998509884;undefined;undefined;undefined
3692;18.799999997019768;undefined;undefined;undefined
3711;29.800000000745058;undefined;undefined;undefined
3741;21.699999999254942;undefined;undefined;undefined
3762;28;undefined;undefined;undefined
3791;19;undefined;undefined;undefined
3810;30.900000002235174;undefined;undefined;undefined
3841;22.199999999254942;undefined;undefined;undefined
3863;28.199999999254942;undefined;undefined;undefined
3891;19.400000002235174;undefined;undefined;undefined
3910;32.099999997764826;undefined;undefined;undefined
3942;19.599999997764826;undefined;undefined;undefined
3962;30;undefined;undefined;undefined
3992;20;undefined;undefined;undefined
4012;36.20000000298023;undefined;undefined;undefined
4048;23;undefined;undefined;undefined
4071;20.199999999254942;undefined;undefined;undefined
4091;19.300000000745058;undefined;undefined;undefined
4111;33.30000000074506;undefined;undefined;undefined
4144;19.600000001490116;undefined;undefined;undefined
4164;27.199999999254942;undefined;undefined;undefined
4191;20.800000000745058;undefined;undefined;undefined
4212;29.099999997764826;undefined;undefined;undefined
4241;20.900000002235174;undefined;undefined;undefined
4262;29.799999997019768;undefined;undefined;undefined
4292;22.600000001490116;undefined;undefined;undefined
4314;26.800000000745058;undefined;undefined;undefined
4341;19.399999998509884;undefined;undefined;undefined
4360;30.199999999254942;undefined;undefined;undefined
4391;23;undefined;undefined;undefined
4414;27;undefined;undefined;undefined
4440;19;undefined;undefined;undefined
4460;31.200000002980232;undefined;undefined;undefined
4491;21.5;undefined;undefined;undefined
4512;29.299999997019768;undefined;undefined;undefined
4541;19.300000000745058;undefined;undefined;undefined
4561;30.199999999254942;undefined;undefined;undefined
4591;22;undefined;undefined;undefined
4613;27.900000002235174;undefined;undefined;undefined
4641;19.300000000745058;undefined;undefined;undefined
4660;31.900000002235174;undefined;undefined;undefined
4692;19.5;undefined;undefined;undefined
4712;28.899999998509884;undefined;undefined;undefined
4741;20.600000001490116;undefined;undefined;undefined
4761;32.79999999701977;undefined;undefined;undefined
4794;19.300000000745058;undefined;undefined;undefined
4813;27.400000002235174;undefined;undefined;undefined
4841;20.399999998509884;undefined;undefined;undefined
4861;33;undefined;undefined;undefined
4894;19.300000000745058;undefined;undefined;undefined
4913;27;undefined;undefined;undefined
4940;20.899999998509884;undefined;undefined;undefined
4961;30.399999998509884;undefined;undefined;undefined
4992;19.600000001490116;undefined;undefined;undefined
5011;30;undefined;undefined;undefined
5041;23.099999997764826;undefined;undefined;undefined
5065;26;undefined;undefined;undefined
5091;19.300000000745058;undefined;undefined;undefined
5110;31;undefined;undefined;undefined
5141;22.900000002235174;undefined;undefined;undefined
5164;28.799999997019768;undefined;undefined;undefined
5193;19.800000000745058;undefined;undefined;undefined
5212;28.199999999254942;undefined;undefined;undefined
5241;21.799999997019768;undefined;undefined;undefined
5263;28.300000000745058;undefined;undefined;undefined
5291;19.600000001490116;undefined;undefined;undefined
5310;31.699999999254942;undefined;undefined;undefined
5342;19.799999997019768;undefined;undefined;undefined
5362;28.400000002235174;undefined;undefined;undefined
5390;20.5;undefined;undefined;undefined
5411;33.099999997764826;undefined;undefined;undefined
5444;20.200000002980232;undefined;undefined;undefined
5464;26.699999999254942;undefined;undefined;undefined
5491;19.899999998509884;undefined;undefined;undefined
5511;33.19999999925494;undefined;undefined;undefined
5544;19.900000002235174;undefined;undefined;undefined
5564;26.800000000745058;undefined;undefined;undefined
5591;21.099999997764826;undefined;undefined;undefined
5612;29.100000001490116;undefined;undefined;undefined
5641;19.5;undefined;undefined;undefined
5661;30.899999998509884;undefined;undefined;undefined
5691;22.800000000745058;undefined;undefined;undefined
5714;26.600000001490116;undefined;undefined;undefined
5741;18.599999997764826;undefined;undefined;undefined
5759;31.5;undefined;undefined;undefined
5791;22.699999999254942;undefined;undefined;undefined
5814;27.5;undefined;undefined;undefined
5841;19.699999999254942;undefined;undefined;undefined
5861;30.300000000745058;undefined;undefined;undefined
5891;23.199999999254942;undefined;undefined;undefined
5914;26.5;undefined;undefined;undefined
5941;19.5;undefined;undefined;undefined
5960;32.80000000074506;undefined;undefined;undefined
5993;20.699999999254942;undefined;undefined;undefined
6014;27.400000002235174;undefined;undefined;undefined
6041;20;undefined;undefined;undefined
6061;32.5;undefined;undefined;undefined
6094;19.399999998509884;undefined;undefined;undefined
6113;27.899999998509884;undefined;undefined;undefined
6141;19.5;undefined;undefined;undefined
6161;34.19999999925494;undefined;undefined;undefined
6195;19.600000001490116;undefined;undefined;undefined
6214;26.599999997764826;undefined;undefined;undefined
6241;22;undefined;undefined;undefined
6263;28.400000002235174;undefined;undefined;undefined
6291;20.399999998509884;undefined;undefined;undefined
6312;29;undefined;undefined;undefined
6341;22.699999999254942;undefined;undefined;undefined
6364;26.800000000745058;undefined;undefined;undefined
6390;18.900000002235174;undefined;undefined;undefined
6409;31.5;undefined;undefined;undefined
6441;21.899999998509884;undefined;undefined;undefined
6463;28.800000000745058;undefined;undefined;undefined
6491;19.199999999254942;undefined;undefined;undefined
6511;30.300000000745058;undefined;undefined;undefined
6541;24;undefined;undefined;undefined
6565;26.099999997764826;undefined;undefined;undefined
6591;20.400000002235174;undefined;undefined;undefined
6611;31.099999997764826;undefined;undefined;undefined
6643;20.300000000745058;undefined;undefined;undefined
6663;28.100000001490116;undefined;undefined;undefined
6691;19.5;undefined;undefined;undefined
6710;34;undefined;undefined;undefined
6744;19.699999999254942;undefined;undefined;undefined
6764;27.699999999254942;undefined;undefined;undefined
6792;19.5;undefined;undefined;undefined
6811;33.19999999925494;undefined;undefined;undefined
6845;19.200000002980232;undefined;undefined;undefined
6864;27.699999999254942;undefined;undefined;undefined
6891;20.899999998509884;undefined;undefined;undefined
6912;28.5;undefined;undefined;undefined
6941;28.800000000745058;undefined;undefined;undefined
6970;23.199999999254942;undefined;undefined;undefined
6993;18.900000002235174;undefined;undefined;undefined
7012;28.899999998509884;undefined;undefined;undefined
7041;21.899999998509884;undefined;undefined;undefined
7063;28.400000002235174;undefined;undefined;undefined
7091;19.199999999254942;undefined;undefined;undefined
7110;31;undefined;undefined;undefined
7141;22.100000001490116;undefined;undefined;undefined
7163;26.799999997019768;undefined;undefined;undefined
7190;18.800000000745058;undefined;undefined;undefined
7209;32.19999999925494;undefined;undefined;undefined
7241;21.900000002235174;undefined;undefined;undefined
7263;27.899999998509884;undefined;undefined;undefined
7291;19.699999999254942;undefined;undefined;undefined
7311;30.800000000745058;undefined;undefined;undefined
7341;22.100000001490116;undefined;undefined;undefined
7363;26.699999999254942;undefined;undefined;undefined
7390;19.800000000745058;undefined;undefined;undefined
7410;30.899999998509884;undefined;undefined;undefined
7441;23.600000001490116;undefined;undefined;undefined
7464;27.199999999254942;undefined;undefined;undefined
7492;19.300000000745058;undefined;undefined;undefined
7511;29.899999998509884;undefined;undefined;undefined
7541;22.699999999254942;undefined;undefined;undefined
7564;27.300000000745058;undefined;undefined;undefined
7591;19.300000000745058;undefined;undefined;undefined
7610;30.599999997764826;undefined;undefined;undefined
7641;22;undefined;undefined;undefined
7663;28;undefined;undefined;undefined
7691;19.199999999254942;undefined;undefined;undefined
7710;31.200000002980232;undefined;undefined;undefined
7741;23.599999997764826;undefined;undefined;undefined
7765;25.800000000745058;undefined;undefined;undefined
7791;20;undefined;undefined;undefined
7811;30.099999997764826;undefined;undefined;undefined
7841;21.900000002235174;undefined;undefined;undefined
7863;28;undefined;undefined;undefined
7891;20.799999997019768;undefined;undefined;undefined
7912;29.100000001490116;undefined;undefined;undefined
7941;22.5;undefined;undefined;undefined
7963;26.800000000745058;undefined;undefined;undefined
7990;19.199999999254942;undefined;undefined;undefined
8009;31.899999998509884;undefined;undefined;undefined
8041;23.300000000745058;undefined;undefined;undefined
8064;27.5;undefined;undefined;undefined
8092;19.800000000745058;undefined;undefined;undefined
8112;29;undefined;undefined;undefined
8141;22.800000000745058;undefined;undefined;undefined
8163;27.099999997764826;undefined;undefined;undefined
8191;18.900000002235174;undefined;undefined;undefined
8209;31.099999997764826;undefined;undefined;undefined
8241;23.800000000745058;undefined;undefined;undefined
8264;26.400000002235174;undefined;undefined;undefined
8291;19.699999999254942;undefined;undefined;undefined
8310;31;undefined;undefined;undefined
8341;22.699999999254942;undefined;undefined;undefined
8364;26.5;undefined;undefined;undefined
8391;19;undefined;undefined;undefined
8410;31;undefined;undefined;undefined
8441;22.699999999254942;undefined;undefined;undefined
8463;27.199999999254942;undefined;undefined;undefined
8491;21;undefined;undefined;undefined
8512;29.5;undefined;undefined;undefined
8541;22.100000001490116;undefined;undefined;undefined
8563;27.899999998509884;undefined;undefined;undefined
8591;19.200000002980232;undefined;undefined;undefined
8610;31;undefined;undefined;undefined
8641;22.5;undefined;undefined;undefined
8664;27.099999997764826;undefined;undefined;undefined
8691;19.199999999254942;undefined;undefined;undefined
8710;31.700000002980232;undefined;undefined;undefined
8742;22.5;undefined;undefined;undefined
8764;26.399999998509884;undefined;undefined;undefined
8791;19;undefined;undefined;undefined
8810;30.899999998509884;undefined;undefined;undefined
8841;22.100000001490116;undefined;undefined;undefined
8863;28.699999999254942;undefined;undefined;undefined
8891;19.300000000745058;undefined;undefined;undefined
8911;30;undefined;undefined;undefined
8941;22.399999998509884;undefined;undefined;undefined
8963;26.800000000745058;undefined;undefined;undefined
8990;18.900000002235174;undefined;undefined;undefined
9009;32.5;undefined;undefined;undefined
9041;22;undefined;undefined;undefined
9063;27.5;undefined;undefined;undefined
9091;19;undefined;undefined;undefined
9110;31;undefined;undefined;undefined
9141;22.099999997764826;undefined;undefined;undefined
9163;26.900000002235174;undefined;undefined;undefined
9190;19.399999998509884;undefined;undefined;undefined
9209;31.399999998509884;undefined;undefined;undefined
9241;21.700000002980232;undefined;undefined;undefined
9262;28.699999999254942;undefined;undefined;undefined
9291;20.199999999254942;undefined;undefined;undefined
9311;29.5;undefined;undefined;undefined
9341;22.5;undefined;undefined;undefined
9363;26.699999999254942;undefined;undefined;undefined
9390;18.699999999254942;undefined;undefined;undefined
9409;32.100000001490116;undefined;undefined;undefined
9441;21.600000001490116;undefined;undefined;undefined
9462;29;undefined;undefined;undefined
9491;19.199999999254942;undefined;undefined;undefined
9511;30.5;undefined;undefined;undefined
9541;22.199999999254942;undefined;undefined;undefined
9563;27.300000000745058;undefined;undefined;undefined
9590;19.099999997764826;undefined;undefined;undefined
9610;31.5;undefined;undefined;undefined
9641;22.700000002980232;undefined;undefined;undefined
9664;26.900000002235174;undefined;undefined;undefined
9691;20.699999999254942;undefined;undefined;undefined
9711;29.599999997764826;undefined;undefined;undefined
9741;22.5;undefined;undefined;undefined
9763;26.600000001490116;undefined;undefined;undefined
9790;19;undefined;undefined;undefined
9809;34.899999998509884;undefined;undefined;undefined
9844;22.600000001490116;undefined;undefined;undefined
9867;24.399999998509884;undefined;undefined;undefined
9891;19.5;undefined;undefined;undefined
9911;30.900000002235174;undefined;undefined;undefined
9941;22.399999998509884;undefined;undefined;undefined
9964;26.100000001490116;undefined;undefined;undefined
9990;18.699999999254942;undefined;undefined;undefined
10009;32.100000001490116;undefined;undefined;undefined
10041;22.199999999254942;undefined;undefined;undefined
10063;27.800000000745058;undefined;undefined;undefined
10091;20.699999999254942;undefined;undefined;undefined
10111;29.199999999254942;undefined;undefined;undefined
10141;22.199999999254942;undefined;undefined;undefined
10163;27.199999999254942;undefined;undefined;undefined
10190;19.200000002980232;undefined;undefined;undefined
10209;31.599999997764826;undefined;undefined;undefined
10241;23.199999999254942;undefined;undefined;undefined
10264;26.900000002235174;undefined;undefined;undefined
10291;19.599999997764826;undefined;undefined;undefined
10310;30.900000002235174;undefined;undefined;undefined
10341;21.899999998509884;undefined;undefined;undefined
10363;26.600000001490116;undefined;undefined;undefined
10390;18.699999999254942;undefined;undefined;undefined
10409;31.800000000745058;undefined;undefined;undefined
10441;22;undefined;undefined;undefined
10463;28;undefined;undefined;undefined
10491;19.5;undefined;undefined;undefined
10510;31.699999999254942;undefined;undefined;undefined
10542;22.900000002235174;undefined;undefined;undefined
10565;25.699999999254942;undefined;undefined;undefined
10590;18.699999999254942;undefined;undefined;undefined
10609;31.800000000745058;undefined;undefined;undefined
10641;22;undefined;undefined;undefined
10663;28.099999997764826;undefined;undefined;undefined
10691;19.200000002980232;undefined;undefined;undefined
10710;30.699999999254942;undefined;undefined;undefined
10741;22.5;undefined;undefined;undefined
10763;26.399999998509884;undefined;undefined;undefined
10790;18.900000002235174;undefined;undefined;undefined
10809;32.5;undefined;undefined;undefined
10841;23.199999999254942;undefined;undefined;undefined
10864;27.100000001490116;undefined;undefined;undefined
10892;19.300000000745058;undefined;undefined;undefined
10911;30;undefined;undefined;undefined
10941;24;undefined;undefined;undefined
10965;25.199999999254942;undefined;undefined;undefined
10990;19;undefined;undefined;undefined
11009;31.600000001490116;undefined;undefined;undefined
11041;22;undefined;undefined;undefined
11063;28.299999997019768;undefined;undefined;undefined
11091;20.100000001490116;undefined;undefined;undefined
11111;29.800000000745058;undefined;undefined;undefined
11141;22.5;undefined;undefined;undefined
11163;27.099999997764826;undefined;undefined;undefined
11191;19;undefined;undefined;undefined
11209;32;undefined;undefined;undefined
11242;22.700000002980232;undefined;undefined;undefined
11264;27.5;undefined;undefined;undefined
11292;19.599999997764826;undefined;undefined;undefined
11311;29.5;undefined;undefined;undefined
11341;23;undefined;undefined;undefined
11364;26;undefined;undefined;undefined
11390;18.699999999254942;undefined;undefined;undefined
11409;33;undefined;undefined;undefined
11441;22;undefined;undefined;undefined
11464;27.800000000745058;undefined;undefined;undefined
11491;19.5;undefined;undefined;undefined
11511;30.600000001490116;undefined;undefined;undefined
11541;22.199999999254942;undefined;undefined;undefined
11564;27.100000001490116;undefined;undefined;undefined
11591;19.099999997764826;undefined;undefined;undefined
11610;30.800000000745058;undefined;undefined;undefined
11641;22;undefined;undefined;undefined
11663;28.199999999254942;undefined;undefined;undefined
11691;19.199999999254942;undefined;undefined;undefined
11710;30.700000002980232;undefined;undefined;undefined
11741;22.299999997019768;undefined;undefined;undefined
11763;28.100000001490116;undefined;undefined;undefined
11791;19.199999999254942;undefined;undefined;undefined
11810;30.199999999254942;undefined;undefined;undefined
11841;23.300000000745058;undefined;undefined;undefined
11864;27.199999999254942;undefined;undefined;undefined
11891;20.400000002235174;undefined;undefined;undefined
11911;30;undefined;undefined;undefined
11941;22.899999998509884;undefined;undefined;undefined
11964;26.199999999254942;undefined;undefined;undefined
11991;19.400000002235174;undefined;undefined;undefined
